H2O2
2.2894583300521973
2.6496639246573404
2.5920070507884754
2.273600069923432
3.4287887704539104
2.6260616030239583
3.054871642224861
2.8031298717700714
2.373533396750694
3.1120806629599302
2.155673695902783
4.099946842454046
2.4063825263677927
2.663711675923454
3.2113464473834967
2.7434122464480266
5.912706526836259
2.9283463973295865
2.6738003722717822
2.850264519558828
3.10586524992049
2.393634487761072
2.82736759132449
2.7300184158067697
3.829784442956283
4.064489319670799
2.335129898776929
3.7879977838411216
3.091051047342757
3.0479764242908822
1.915783180925207
2.459197879306071
3.3023857731772712
2.237942262410436
2.8357218228567818
2.486658210052394
2.641776489180432
2.1998624726216254
3.855775792681173
3.4267392765675657
3.6845697982918195
2.9823639966092284
2.4656069244876977
3.0024998295289276
5.1722159903571585
2.987063708327768
3.4496086085257316
3.757317767898005
2.505338955663616
2.5508588916376294
2.345912561108067
2.471513889840512
3.137990067701462
3.272909631332468
3.7070058964736896
2.503318368624553
2.975208693150384
2.247907379598245
2.9128485619296205
1.8902478839179604
2.3861875749187256
2.883235068587752
2.3097839212664697
2.7999565402607565
3.240468085121655
2.7300184158067697
3.544228124842611
3.9216918170985937
1.9213192874708327
4.450203949419756
3.1607242374841196
2.404557109097758
2.3153072699451176
2.8300588142138356
2.8141558229316095
4.126724268107542
2.6818139286696825
2.9283903161237936
3.6562107960300416
2.459197879306071
2.7386149222635106
3.055724420503941
2.2584187112639036
2.8102547039184604
1.9469622982652097
2.872009116055001
3.166273460202015
2.819228951784862
3.504860701629262
2.515301162035672
3.4333807992281145
3.681811190028297
4.227167927168653
2.393634487761072
2.4063825263677927
1.8649853623796402
2.4929589845488196
2.5508588916376294
2.850264519558828
3.3453718988014485
2.1998624726216254
2.9283463973295865
3.0478047159290633
2.726498072080009
2.021121138337867
2.486658210052397
3.907463931123456
2.4086536991046317
2.3153072699451176
3.986754637852534
3.5724190036381045
2.797856647590003
2.886780156641315
3.0479764242908822
3.2872953844764217
4.091930805807675
2.5508588916376294
2.5900642337379667
2.7660917716303572
2.3299974483078043
2.6417764891804287
4.483789706501762
2.7485665834242545
3.2102131311965127
3.119642693560138
2.56628696525576
2.6260616030239556
3.1487636779502726
2.854348620823726
2.3097839212664666
3.137990067701462
2.6310477396199463
4.120898955051985
2.7586517063690734
2.9870637083277654
3.0884603329666853
2.8014177779050025
3.8492244981709947
3.0884603329666853
3.50475484963558
3.7291391292059233
2.348744813680015
2.5920070507884754
2.8998314716559017
2.883235068587755
3.06368386872141
3.2014187923018165
2.555248291699729
2.4328983555004267
4.2532225850024
2.8820183343818107
3.4393089234494276
3.0884603329666853
3.145377968414554
3.075871302067647
2.626411396619228
3.581922426411135
2.437118032939667
2.9823639966092284
3.0306549694821134
2.6818139286696825
2.1649596470645904
3.3313876666209112
3.3825275727071515
2.96012992685401
4.806082838765834
2.8102547039184604
3.169889388186917
1.962081447515866
3.6413986929506805
2.753393878070651
2.4705454199261205
4.037528662995253
2.7885226445207163
2.4237143519236133
2.3317906200429594
3.628144229295571
3.2480551630219234
2.992350206798847
2.8955373046494732
4.120898955051981
3.36742069104759
3.1900447957352442
4.166899505688742
3.2480551630219234
2.046910365375237
2.7655377534181143
4.125990749141705
2.6364560800561074
3.2872953844764217
2.5508588916376294
3.881958959757219
4.7676724206694265
2.6371060871638385
2.626411396619228
2.4675766430502715
3.400955228131589
3.959335010653821
2.1102222914627506
2.746132408331843
2.9045624461012935
2.6316862257385476
4.228827363244802
2.915508589133665
3.047804715929066
3.555298024167183
2.404557109097758
3.091051047342754
2.668635984297349
2.719362077948817
3.62957210315127
3.091051047342754
3.3453718988014485
3.3023857731772712
2.8403565701847695
2.3895817755606727
2.5508588916376294
2.3124110316210813
3.513090076245871
2.772999824468942
3.2615036712119423
3.169889388186917
2.6316862257385476
3.939860410524496
3.9614913463317074
3.261503671211945
2.503318368624556
2.7892075508999157
2.503318368624553
3.4168420459770257
2.270751683357509
1.9156708352656406
3.194614300839151
2.879972450984814
3.6538863264328683
3.340964130577588
4.626418118306479
3.9828801761542385
2.9283903161237936
2.3907619888060894
3.572069935096867
2.6820241786423065
2.5563445105761913
3.7280792961024534
2.0385543281215113
2.3172043018928354
3.6776931675752493
2.9914379386379872
2.793298275495347
2.842758831437521
3.137114805814188
2.438191968559634
2.4675766430502653
2.218443192249369
3.447246304692695
2.9128485619296205
2.4328983555004267
3.8902202426689145
2.96012992685401
3.63499889078167
3.338225052946679
5.115134089181111
2.644249687858499
2.9870637083277654
4.409203901655909
3.778946374154887
3.5104239544900757
3.3431753041697188
2.9146799455201773
2.036303353321364
2.1246421265915676
2.9141881828513783
2.5489254565392447
2.2379862308988083
1.8902478839179604
3.272909631332468
4.202900214459825
2.472826047298313
3.3023857731772712
2.7885226445207163
3.9659797775508094
3.1196426935601407
2.9283463973295865
2.726498072080009
3.261503671211945
2.6760512156751304
2.879328713341012
2.4675766430502715
3.137990067701462
3.055724420503944
2.458992674764314
2.338623891496015
3.723864970574291
2.8102547039184604
3.7879977838411216
2.622907253957736
2.6948327948613167
3.513090076245871
3.0798739392906547
2.6948327948613167
2.969998921040962
3.0155642878156232
2.6279990446471513
3.0155642878156264
3.1569595469532494
2.4063825263677927
2.438191968559634
2.7863855275036924
3.0798739392906547
2.8955373046494732
2.5827793080663586
3.0283941232034857
3.6917277859028084
3.272909631332468
3.498308942848582
3.3335530748979236
2.3317906200429594
4.710556195857651
3.2703977218813733
2.7023105036615735
2.992350206798847
2.5827793080663586
2.8735539938704084
3.0306549694821103
2.477060333481296
3.9443287297362075
3.145377968414554
2.746132408331843
4.201904296720963
3.3222565077453696
3.626077239694073
3.3637873925994444
2.707219549042361
3.1786286663076715
2.482174293423838
2.3895817755606727
2.309668761572401
2.3045442530687037
2.5900642337379667
4.280756102145516
3.0163111156013427
3.3023857731772712
3.4355060652385916
3.770428981648113
2.8955373046494732
2.6609647951895896
3.056145199810599
3.6538863264328683
2.9769250994241387
2.9128485619296205
3.7335425496346635
3.3023857731772712
3.0732298908536566
4.2507474308640845
4.296341014427206
3.888003640308402
3.056145199810599
2.6820241786423065
2.772999824468942
3.4588180512703603
3.2503225548079366
2.632642133220619
2.2565192244683536
3.6429076935154088
2.851935154573358
2.2328275502647275
3.2375110384722814
2.482174293423838
2.719362077948817
2.0915277632358436
3.551559351669264
3.137990067701462
4.091930805807675
2.3811400992505
2.4869677742755116
2.878677830406548
3.2637845241131074
3.52991872090859
2.9823639966092284
3.4357453491898546
2.872009116054998
2.886780156641315
2.1102222914627506
3.1469700013034783
3.753967244942334
2.735419360951914
4.091065781528381
2.1102222914627506
2.3868961508298
3.734883904517814
3.9052437497704138
2.5178817961482864
2.5601863308635058
2.0376743018231993
3.1607242374841196
4.291009336792845
3.557885737620005
3.2703977218813733
2.5409816314423725
2.710460620455176
2.7060140534829284
2.015906390778553
1.8537828199140067
2.215259337499127
3.9648047945407114
2.542516996038139
3.778946374154887
3.400955228131589
2.438191968559634
2.6230216615436355
3.7433071995410736
2.2051798884585145
4.258910961495085
2.7060585894307403
2.8955373046494732
2.5444947766556103
2.8102547039184604
2.967059067154858
3.5268536345474546
3.9881637532823526
2.7087232487479045
2.270751683357509
3.4752359434126734
2.9591997718675485
2.726498072080009
2.888427245610588
2.2565192244683536
2.482174293423838
3.048268966998699
3.4846519515808723
2.8895895944089083
2.819228951784862
3.3313876666209112
2.9027831840126472
3.2865287417227567
2.458992674764314
4.260695678452627
2.442122250557279
6.258350332604046
1.9502093837007588
3.7815660555199395
3.3240183896987396
2.3861875749187256
2.6279990446471513
3.4573026354174985
2.3097839212664666
2.6260616030239556
